corpus_name,external_parent_id,chunk_id,chunk_index,vertical,interaction_type,issue_type,escalation,answer_status,question_en,question_ar,has_embedding,chunk_text
KB,1561,f035621f44cd57ffad0559beb1d94624,0,Pay,Complain,Non-Technical Issue,Yes,ok,salary lending service is disable,عميل يشكوا ان بعد التفعيل يظهرعلي التطبيق ان الخدمة موقوفة الان,yes,"Vertical: Pay | Type: Complain | Issue: Non-Technical Issue | Escalation: Yes

Question EN: salary lending service is disable
Question AR: عميل يشكوا ان بعد التفعيل يظهرعلي التطبيق ان الخدمة موقوفة الان

Script:
عميل يشكوا ان بعد التفعيل يظهر على التطبيق ان الخدمة موقوفة الآن :
Salary Lending -> complaint ->Technical -> salary lending service is disable
يتم التأكد من CRM ان الخدمة فعالة ( غير محظورة )
ولو الخدمة فعالة ( غير محظورة ) بنعمل خطوات تنشيطية للتطبيق
التأكد من تسجيل الدخول على التطبيق بنفس رقم الموبيل المقدم والمتعاقد بيه
في حالة ظهور الخدمة مرة اخري
Escalation: No
في حالة وجود نفس المشكلة بعد الخطوات التنشيطية والتأكد من العميل
هيتم تقديم طلب للقسم المختص وهيتم التواصل مع حضرتك خلال 24 ساعة عمل . ناخد بيانات العميل الاسم والرقم و الرقم الوظيفي و اسم الشركة
Escalation: Yes"
KB,1562,783b989d927b54eca6ef9246987d1718,0,Pay,Request,Technical Issue,Yes,ok,Company wants to activate lending salary service,لو شركة طلبت التعاقد مع حالا علي خدمة الراتب المبكر,yes,"Vertical: Pay | Type: Request | Issue: Technical Issue | Escalation: Yes

Question EN: Company wants to activate lending salary service
Question AR: لو شركة طلبت التعاقد مع حالا علي خدمة الراتب المبكر

Script:
لو شركة طلبت التعاقد مع حالا على خدمة الراتب المبكر:
Pay -> Request -> Company wants to activate lending salary service
Escalation:Yes
، ناخد بيانات العميل الاسم والرقم والرقم الوظيفي و اسم
هيتم تقديم طلب للقسم المختص وهيتم التواصل مع حضرتك خلال 24 ساعة عمل الشركة و الوظيفة"
KB,1563,12f8f33045c1521fb1122df040691234,0,Pay,Complain,Non-Technical Issue,Yes,ok,Delay of activate salary lending service,موظف يشكوا من تاخر تفعيل خدمة الراتب المبكر بعد الامضاء,yes,"Vertical: Pay | Type: Complain | Issue: Non-Technical Issue | Escalation: Yes

Question EN: Delay of activate salary lending service
Question AR: موظف يشكوا من تاخر تفعيل خدمة الراتب المبكر بعد الامضاء

Script:
*موظف يشكوا من تاخر تفعيل خدمة الراتب المبكر بعد الامضاء:
Pay -> complaint -> non -technical -> Delay of activate salary lending service
خلال المهله (48 ساعة عمل) : هنوضح للعميل انه مازال خلال المهله المحددة.
Escalation:No
لو عدي المهله (48 ساعة عمل ) : هنعتذر للعميل وهنقدمله طلب وخلال 48 ساعة عمل هيتم الرد علي الطلب.
Escalation:Yes"
KB,1564,dd90099b4dd253dda515eba5b91ebee4,0,Pay,Request,Technical Issue,Yes,ok,salary lending change number request,عميل يريد تغيير الرقم الخاص بخدمة الراتب المبكر,yes,"Vertical: Pay | Type: Request | Issue: Technical Issue | Escalation: Yes

Question EN: salary lending change number request
Question AR: عميل يريد تغيير الرقم الخاص بخدمة الراتب المبكر

Script:
* عميل يريد تغيير الرقم الخاص بخدمة الراتب المبكر:
Salary Lending -> request -> salary lending change number request
هنقدم طلب للعميل لتغيير الرقم .. لازم ناخد الرقم القديم والجديد و رقم بطاقة العميل
وسيتم التغيير خلال 24 ساعة عمل Escalation: Yes"
KB,1566,b18da7123bd8578dad30bc541ed6466d,0,Pay,Inquiry,Technical Issue,No,ok,,ازاي العميل يقدر يعرف المصاريف الاداريه ؟,yes,"Vertical: Pay | Type: Inquiry | Issue: Technical Issue | Escalation: No

Question AR: ازاي العميل يقدر يعرف المصاريف الاداريه ؟

Script:
ازاى العميل يقدر يعرف المصاريف الاداريه ؟
بعد الدخول على icon اقبض بدرى يضغط على (اطلب جزء من راتبك) من ثم سوف تظهر له الصورة التى ارفقتها, يضغط عليها وسيظهر مبلغ المصاريف .ملحوظة: Icon اقبض بدرى لا تظهر للعميل الا بعد تفعيل الخدمه له. لازم ناخد من العميل البيانات التالية عند تقديم الطلب :
1. اسم العميل ثلاثي
2. اسم الشركه
3. رقم البطاقه
4. الموبايل
5. رقم الوظيفي
12:34
>
قبضني حالا
الرصيد المتاح 45000.0 من 45000.0 جنيه
ادخل المبلغ المطلوب وفترة السداد
قيمة المبلغ
٧
فترة السداد
المصاريف إدارية
التفاصيل >
التالي
الرئيسية
تمويل
متجر
حساباتي
الإعدادات"
KB,1568,d52fe3823d0a5aa087bc8af30d45f983,0,Pay,Inquiry,Technical Issue,No,ok,Inquiry about Salary lending,عميل يستفسر عن خدمة الراتب المبكر,yes,"Vertical: Pay | Type: Inquiry | Issue: Technical Issue | Escalation: No

Question EN: Inquiry about Salary lending
Question AR: عميل يستفسر عن خدمة الراتب المبكر

Script:
* عميل يستفسر عن خدمة الراتب المبكر :
Pay <- Inquiry <- Inquiry about Salary lending
هي خدمه متاحه للشركات المتعاقده مع حالا بتوفر للموظفين في الشركات دي الحصول على راتب مبكر يصل الي 200% من اصل الراتب الشهري و يتم سداده على اقساط تبداء من شهر وتصل ال 10 أو 12 شهر بناء علي التعاقد .
مع العلم انه لازم حضرتك يكون معاك Halan card وبيتم امضاء علي طلب الخدمة قبل التفعيل.
شروط التعاقد :
1- الشركة تكون متعاقده مع حالا
2- الموظف اكمل 3 إلى 6 شهور علي الاقل في وظيفته
3- بنقدم طلب للعميل وبيتم الرد خلال 48 ساعة عمل علي الطلب.
طريق الحصول على المبلغ:
يتوضح للعميل ان المبلغ بينزل علي كارت حالا وييتم التواصل مع حضرتك عند التقديم لاستكمال الإجراءات.
ملحوظة:
لا يمكن تفعيل الخدمة علي حساب يتكي او محفظة .. المتاح كارت حالا فقط
فى حالة سؤال العميل ما هي مميزات كارت حالا ؟
وينشرح للعميل مميزات الكارت (بيتم تحويل السلفة يتتحول في نفس الوقت جميع ايام الاسبوع وفي اي وقت ف اليوم) الكارت مجاني صالح لمدة 5 سنين.
ممكن اسحب الفلوس من اي ماكينة سحب تابعة للبنك العربي الافريقي مجانا واي ماكينة ليتك اخر يتكون حسب الرسوم.
الحد الاقصى للمبلغ
بيصل الى 200% من المرتب الخاص بيك
ويرجاء مراجعة الموارد البشريه الخاصة بشركتك لمعرفه الحد الأقصى للطلب.
كيفيه السداد:
اي طلب خلال الشهر بيكون تحصيل أول قسط من مرتب الشهر الذي يليه (مثال: إذا طلبت خلال مده من 1 الى 30 يناير يتم خصم اول قسط من مرتب شهر فبراير)
نسب الفوائد بتكون قد ايه؟
هى ليست فوائد ولكن هى مصاريف إدارية ثابتة شهريا. وهى مقسمه على هيئة شرائح لكل شريحة يدفع له مصاريف ادارية ثابتة شهرياً تدفع على حسب المبلغ المطلوب
هل فيه رسوم على الخدمة فى حالة نزول المبلغ للعميل؟
الرسوم بيتم تطبيقها فقط عند استخدام الخدمة (طلب سلقة)"
KB,1569,42b7bbde57c057e3ba5f3a3567ca59b8,0,Pay,Request,Technical Issue,Yes,ok,Employee wants to activate lending salary service,موظف يريد تفعيل خدمة الراتب المبكر,yes,"Vertical: Pay | Type: Request | Issue: Technical Issue | Escalation: Yes

Question EN: Employee wants to activate lending salary service
Question AR: موظف يريد تفعيل خدمة الراتب المبكر

Script:
*موظف يريد تفعيل خدمة الراتب المبكر:
Salary Lending -> Request -> Employee wants to activate lending salary service
Escalation:Yes
هيتم تقديم طلب للقسم المختص وهيتم التواصل مع حضرتك خلال 48 ساعة عمل . ناخد بيانات العميل الاسم والرقم والرقم الوظيفي و اسم الشركة.
لو مضي العقد هنوضحله ان التفعيل بيكون خلال 48 ساعة عمل ..
في حالة العميل موظف في حالا - مشروعي - تساهيل - طلبية التقديم بيكون من خلال HR"
KB,1588,87267aa8fed25aef917b10f43c0692e6,0,Pay,Request,Technical Issue,Yes,ok,Settlement after resignation (Salary lending),لو العميل ساب الشغل مين هيسدد الخدمة و هيسدد ازاي؟ (راتب مبكر),yes,"Vertical: Pay | Type: Request | Issue: Technical Issue | Escalation: Yes

Question EN: Settlement after resignation (Salary lending)
Question AR: لو العميل ساب الشغل مين هيسدد الخدمة و هيسدد ازاي؟ (راتب مبكر)

Script:
لو العميل ساب الشغل مين هيسدد الخدمة وهيسدد ازاى؟
Pay -> request -> Settlement after resignation
Escalation: Yes
هنقدم لحضرتك طلب وسيتم الرد ب اجمالي المديونية خلال 24 ساعة عمل .. العميل بيدفع اجمالي المديونية وبيتم ارسال ۔
ايصال الدفع علي الواتساب وبيتم تسوية المديونية خلال 24 ساعة من دفع المديونية
طرق السداد بعد الاستقالة: التحويل علي حساب بنك CIB رقم :
. Account No: 100039748619
. Iban : EG800010017400000100039748619
حالا للمدفوعات الألكترونيه :Name •
او من خلال فوري عن طريق الدفع على كود حالا 7160 و ادخال رقم الموبايل الخاص بالخدمة وارسال الايصال."
KB,1589,cc279a6f4bd053b5a7ddb26f27a3e8d6,0,Pay,Request,Technical Issue,Yes,ok,Salary lending (Early settlement),عميل يطلب السداد المبكر للراتب المبكر,yes,"Vertical: Pay | Type: Request | Issue: Technical Issue | Escalation: Yes

Question EN: Salary lending (Early settlement)
Question AR: عميل يطلب السداد المبكر للراتب المبكر

Script:
عمیل یطلب السداد المبکر للراتب المبکر:
Pay-> Request -> Salary lending (Early settlement)
Escalation: Yes
بنوضح للعمل انه هيقم تقديم طلب وهيتم التواصل خلال 48 ساعة عمل لاستكمال الإجراءات وتوضيح المديونية .. يتم دفع 5% رسوم سداد معجل.
ولازم يتم دفع المديونية قبل يوم 7 الشهر اللي القادم على حساب بنك cib.
. Account No: 100039748619
. Iban : EG800010017400000100039748619
حالا للمدفوعات الألكترونيه :Name •"
KB,1722,c9e28d1264bb503b8fa6dcc3a5849b29,0,Pay,Inquiry,Non-Technical Issue,No,ok,How to create account on Halan Cash wallet,عميل بيستفسر عن كيفية انشاء حساب - محفظة حالا كاش,yes,"Vertical: Pay | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: How to create account on Halan Cash wallet
Question AR: عميل بيستفسر عن كيفية انشاء حساب - محفظة حالا كاش

Script:
حالا كاش هي محفظة إلكترونية بالتعاون مع البنك الأهلي الكويتي مصر ABK تحت رقابة البنك المركزي ( في حالة سؤال العميل عن البنك التابع ليها )
ومن شروط إنشاء حساب
• رقم الهاتف مش مسجل به أي محفظة اخرى.
• رقم الهاتف يكون مسجل باسم حضرتك.
• رقم البطاقة غير مسجل به أكثر من ثلاثة محافظ.
ولو حضرتك متوافق للشروط
تقدر تتوجه لاقرب فرع تساهيل لانشاء المحفظة
املأ الاستمارة وأرسل صورة بطاقة الرقم القومي
سوف تتلقى رسالة برابط التطبيق ووصفه
ادخل رمز التفعيل ورقمك السري المفضل في التطبيق و المحفظة هتكون اتفعلت
ونوضح أقرب فرع للعميل ومواعيد عمله الرسمية
ومواعيد فروع تساهيل من 9 صباحاً لل 5 مساءاً وجمعة وسبت اجازة
ملحوظة : تفعيل المحافظ متوقف حالياً
- Escalation: No
- CRM: Pay → Inquiry → How to create account on Halan Cash wallet"
KB,1723,ccca6820f8d45c5eb071206cbfd4e0a2,0,Pay,Inquiry,Non-Technical Issue,No,ok,Inquiry about Halan Cash services,عميل بيستفسر عن خدمات حالا كاش,yes,"Vertical: Pay | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: Inquiry about Halan Cash services
Question AR: عميل بيستفسر عن خدمات حالا كاش

Script:
حضرتك تقدر تعمل سحب وايداع من خلال ماكينات الصرف الآلي او من خلال بعض فروع تساهيل.
تحويلات نقدية فورية من وإلى أي محفظة ذكية.
حضرتك تقدر تدفع الكتروني للتجار في المحلات.
- Escalation: No
- CRM: Pay → Inquiry → Inquiry about Halan Cash services"
KB,1724,3f70f4765bc8515799a6d821d87d0954,0,Pay,Inquiry,Non-Technical Issue,No,ok,Inquiry about Halan Cash service fees,عميل بيستفسر عن مصاريف خدمة حالا كاش,yes,"Vertical: Pay | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: Inquiry about Halan Cash service fees
Question AR: عميل بيستفسر عن مصاريف خدمة حالا كاش

Script:
لتحويل اموال (p2p) من محفظة حالا كاش لمحفظة حالا كاش هتكون مصاريف الخدمة 1 جنية في العملية.
لتحويل اموال (p2p) من محفظة حالا كاش لمحفظة اخرى هتكون مصاريف الخدمة 0.5% بحد أقصي 10 جنيه في العملية وبيتم تحديدها بناءا على المبلغ اللي هيتم تحويله.
للسحب من خلال ماكينة الصراف الآلي ATM / فروع تساهيل هتكون مصاريف / رسوم الخدمة 1% بدون حد أقصى.
- Escalation: No
- CRM: Pay → Inquiry → Inquiry about Halan Cash service fees"
KB,1725,c38d5cb4d4a85cdb8e2bae2573f79a76,0,Pay,Inquiry,Non-Technical Issue,No,ok,Inquiry about Daily & monthly limit for a deposit or withdrew amounts,عميل بيستفسر عن الحد المسموح للإيداع أو للسحب,yes,"Vertical: Pay | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: Inquiry about Daily & monthly limit for a deposit or withdrew amounts
Question AR: عميل بيستفسر عن الحد المسموح للإيداع أو للسحب

Script:
هيتم المعرفة اذا كان العميل عنده محفظة ام لا
اذا كان عنده محفظة هيتم اتباع هذه الخطوات
• اولا بيتم مراجعة البيانات بالكامل من خلال بورتال كاش الاسم بالكامل والرقم القومي ويكون متواصل من نفس الرقم
ثم هيتم معرفة النظام الخاص بالعميل ليمت كامل ام محدود من خلال بورتال كاش
وبعدها يتم توضيح الليمت الخاص بالعميل ) حضرتك الليمت الخاص بك هو ........

| Limit Details | Limited Profile | Full Profile |
|---|---|---|
| مجموع الخارج من المحفظة يوميا Daily Total Debit | 30,000 | 60,000 |
| مجموع الخارج من المحفظة شهريا Monthly Total Debit | 50,000 | 200,000 |
| مجموع الداخل الى المحفظة يوميا Daily Total Credit | 30,000 | 60,000 |
| مجموع الداخل الى المحفظة شهريا Monthly Total Credit | 50,000 | 200,000 |
| Daily ATM Cash Out | 30,000 | 30,000 |
| Monthly ATM Cash Out | 50,000 | 200,000 |
| Wallet Balance | 50,000 | 200,000 |

وحضرتك بيتم تجديد الحد المسموح للمعاملات يوم واحد من كل شهر
• وفي حالة العميل علي الليمت المحدود : لابد ان نوضح له انه بيتم تحويل المحفظة على الليميت الكامل بعد 3 شهور من تاريخ الانشاء
• وفي حالة العميل علي الليمت الكامل : لابد ان نوضح له ان الحد الأقصى شهريا للحساب الكامل لمجموع الخارج من المحفظة (Debit) (سحب) - تحويل إلى - مدفوعات - أقساط) هو 200 ألف وكذلك الحد الأقصى لمجموع الداخل الى المحفظة (Credit) (إيداع واستلام المبالغ ( شهريا للحساب الكامل 200 ألف.
اذا كان لا يملك محفظة ولسه هيعملها
• هيتم شرح الليمت المحدود للعميل والتوضيح ان بعد 3 شهور هيتم تحويل العميل لليمت الكامل
- Escalation: No
- CRM: Pay → Inquiry → Inquiry about Daily & monthly limit for a deposit or withdrew amounts"
KB,1726,ee8e926e8d44598aa82317adf28616f5,0,Pay,Inquiry,Non-Technical Issue,No,ok,Inquiry about the remaining limit,عميل بيستفسر عن المتبقي من الليميت,yes,"Vertical: Pay | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: Inquiry about the remaining limit
Question AR: عميل بيستفسر عن المتبقي من الليميت

Script:
هيتم مراجعة البيانات الاسم بالكامل والرقم القومي ويكون متواصل من نفس الرقم
هيتم التوضيح للعميل المتبقي من الليمت من خلال بورتال كاش
- Escalation: No
- CRM: Pay → Inquiry → Inquiry about the remaining limit"
KB,1727,2f6eedbf7f7f555ba7b44e64e4e8a12f,0,Pay,Inquiry,Non-Technical Issue,No,ok,How to know the available amount in wallet,عميل بيستفسر عن كيفية معرفة المبلغ المتاح في المحفظة,yes,"Vertical: Pay | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: How to know the available amount in wallet
Question AR: عميل بيستفسر عن كيفية معرفة المبلغ المتاح في المحفظة

Script:
سيتم مراجعة البيانات الاسم بالكامل والرقم القومي ويكون متواصل من نفس الرقم
هيتم التوضيح للعميل الرصيد المتاح علي المحفظة
وفيما بعد حضرتك تقدر تعرف رصيدك من خلال الدخول علي تطبيق حالا تختار خدماتي ثم حالا كاش ثم هتكتب الباسورد الخاص بالمحفظة وهيكون ظاهر لحضرتك الرصيد في الصفحة الريئسية
- Escalation: No
- CRM: Pay → Inquiry → How to know the available amount in wallet"
