corpus_name,external_parent_id,chunk_id,chunk_index,vertical,interaction_type,issue_type,escalation,answer_status,question_en,question_ar,has_embedding,chunk_text
KB,1235,2083e8acda385c308c4529f17381933f,0,Gomla,Complain,Non-Technical Issue,Yes,ok,Complaint from customer service,شكوى عميل من ممثل خدمة العملاء -  اكشن غلط - سوء سلوك - معلومات خطأ,yes,"Vertical: Gomla | Type: Complain | Issue: Non-Technical Issue | Escalation: Yes

Question EN: Complaint from customer service
Question AR: شكوى عميل من ممثل خدمة العملاء -  اكشن غلط - سوء سلوك - معلومات خطأ

Script:
• شكوى عميل من ممثل خدمة العملاء - اكشن غلط - سوء سلوك - معلومات خطأ
Complaint from customer service · استاذنك ممكن توضحلى الرقم اللى حضرتك طلبت بيه
انا يعتذر لحضرتك جدا تم تقديم شكوى حضرتك للقسم المختص وسيتم التحقيق فى الشكوى وهايتم اتخاذ الجزاء الإداري من قبل الإداره لإنه غير مقبول تماما حدوث إي تجاوز من خلال خدمه العملاء
سيتم كتابة تفاصيل الشكوى بالكامل (رقم الاوردر - تاريخ الاستلام - التفاصيل بالكامل - اسم ممثل خدمة العملاء)
(Escalation needed: Yes)"
KB,1276,4b34d549cadc590c90cb7cad8c0e3a2d,0,Gomla,Inquiry,Non-Technical Issue,No,ok,Covered Areas,مناطق التوصيل فى حالا جمله,yes,"Vertical: Gomla | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: Covered Areas
Question AR: مناطق التوصيل فى حالا جمله

Script:
Covered Areas
استأذنك ممكن توضح لي الرقم اللي حضرتك بتطلب بيه
ييتم التأكد من المحافظة والمنطقه الخاصه بالعميل ويتم البحث عنها فى شيت BC Regions updated للتأكد من المنطقه متاحه للتوصيل ام خارج نطاق التوصيل .
Escalation Needed _( No)"
KB,1277,826fd42e2a7554b0931896079e5bd80e,0,Gomla,Request,Non-Technical Issue,Yes,ok,Request Tax Invoices,عميل يريد فاتورة ضريبية,yes,"Vertical: Gomla | Type: Request | Issue: Non-Technical Issue | Escalation: Yes

Question EN: Request Tax Invoices
Question AR: عميل يريد فاتورة ضريبية

Script:
عميل يريد فاتورة ضريبية - Request Tax Invoices
استاذنك ممكن توضحلى الرقم اللى حضرتك طلبت بيه
الاوردر لازم يكون تم الاستلام على السيستم لعمل إي طلب لااي فاتوره ضريبيه
تم عمل طلب من خلالي لحضرتك وهيتم التواصل مع حضرتك من خلال فريق المتابعه في خلال ساعة
هايتم ارسال الفاتوره PDF على الواتس اب الخاص بحضرتك من خلال فريق المتابعة ٠ ييتم سؤال العميل على رقم الواتس اب الخاص بيه وييتم كتابته فى التكت
(Escalation needed: Yes)"
KB,1283,67ceafd1f7f65baa862bd857bab0fe74,0,Gomla,Complain,Non-Technical Issue,Yes,ok,App Issue,مشكله فى فتح التطبيق واستخدام حالا جمله,yes,"Vertical: Gomla | Type: Complain | Issue: Non-Technical Issue | Escalation: Yes

Question EN: App Issue
Question AR: مشكله فى فتح التطبيق واستخدام حالا جمله

Script:
مشكله فى فتح التطبيق واستخدام حالا جمله App Issue ° بنتاكد من السيستم العميل محظور ولالا
٥ بنسال العميل على المحافظة والمنطقه للتأكد من المنطقه متاحه للتوصيل فى حالا جمله • لو مفيش اى سبب من الأسباب دي موجود بنعمل شكوى
سيتم كتابة تفاصيل الشكوى بالكامل (نوع التليفون -- التفاصيل بالكامل- ارسال صورة من المشكلة على الواتس اب على 20216303+)
بنطلب من العميل الرقم اللى هايبعت منه المشكله وبنكتبه فى التكت هيتم الرد ع الشكوى من خلال الدعم الفنى فى أقرب وقت ممكن •
(Escalation needed: Yes)
Halan Gomla -> Complaint -> Technical -> App Issue"
KB,1351,dbf6d7a00bc25885a8ca70f44484fcdf,0,Gomla,Complain,Non-Technical Issue,Yes,ok,Delay receiving product,شكوى من تأخر استلام المنتج وعدى ميعاد استلامه,yes,"Vertical: Gomla | Type: Complain | Issue: Non-Technical Issue | Escalation: Yes

Question EN: Delay receiving product
Question AR: شكوى من تأخر استلام المنتج وعدى ميعاد استلامه

Script:
• شكوى من تأخر استلام المنتج وعدى ميعاد استلامه
Delay receiving product Halan Gomla - Complaints Related to Delivery Rep
ينبحث عن الاوردر على شيت Talabeyah Supply Chain علشان نعرف ايه سبب التاخير لو السبب راجع للمخزن بنعتذر لحضرتك جداً ع التأخير وف خلال ساعة هيتم التواصل معك من خلال فريق المتابعه لتأكيد هيتم الأستلام امتي مع إضافة البيانات في الفورع الخاص ب Logistic Team لمتابعة طلب العميل الفورم ٠ Escalation needed: Yes)
لو العميل بيكلمنا فى نفس يوم الاستلام بعد تأجيل الاوردر ع السيستم ليوم اخر مع توضيح السبب للعميل ان المشكله لاى سبب موجود ع الشيت راجعه للمخزن بتكون وييتم الاعتذار للعميل وينوضحله ميعاد الاستلام الجديد
(Escalation needed:No)
لو السبب راجع للعميل نفسه بسبب عدم رده على المندوب ولا فريق المتابعة فايالتالى تم تأجيل الاورير
بتوضيح للعميل التاريخ الجديد الموجود ع السيستم بس بعتذر لحضرتك هو الاوربر تم تأجيله وده بسبب عدم الرد ع فريق المتابعة والمندوب وهايخرج يوم محتاجين الرد على فريق المتابعة والمندوب لمساعدتنا فى توصيل الاوربر بشكل اسرع لحضرتك (Escalation needed:No)
- لو العميل طلب يلغي الاوردر:
· هستأذن حضرتك اتابع حالة الاورد لاستعجال التسليم لحضرتك ف حالة اصرار العميل Cancel Process
(Escalation needed: No)"
KB,1377,94164fcca7465bd4aef8fd51e623cbf0,0,Gomla,Complain,Technical Issue,Yes,ok,Complaint from Delivery Rep. - Order was not delivered (Order Status Delivered OR Returned),شكوى عميل من اوردر مرتجع او اوردر تم التسليم ولم يستلمه,yes,"Vertical: Gomla | Type: Complain | Issue: Technical Issue | Escalation: Yes

Question EN: Complaint from Delivery Rep. - Order was not delivered (Order Status Delivered OR Returned)
Question AR: شكوى عميل من اوردر مرتجع او اوردر تم التسليم ولم يستلمه

Script:
Complaint from Delivery Rep. - Order was not delivered (Order Status Delivered OR
Returned)
Halan Gomla - Complaints Related to Delivery Rep
لو حالة الطلب تم الاستلام - مرتجع تم تقديم شكوى حضرتك وسيتم التواصل معك فى اقرب وقت فور انتهاء التحقيق فى الشكوى سيتم كتابة تفاصيل الشكوى بالكامل (رقم الاورير - تاريخ الاستلام - التفاصيل بالكامل - اسم المندوب)
(Escalation needed: Yes)
(Complain- Against Staff- Delivery Rep- Order was not delivering (order status delivered تم الاستلام (Complain- Against Staff -- Delivery Rep -- Order was not delivering (order status Returned مرتجع"
KB,1397,528e4da4058751f7a5c004475cacfb6b,0,Gomla,Complain,Financial Issue,No,ok,Deficiency Compensation,شكوى عميل من وصول منتج ناقص مخصوم من الفاتوره,yes,"Vertical: Gomla | Type: Complain | Issue: Financial Issue | Escalation: No

Question EN: Deficiency Compensation
Question AR: شكوى عميل من وصول منتج ناقص مخصوم من الفاتوره

Script:
Deficiency Compensation
(Missing - Quantity)
ف حاله الاوردر مدفوع كاش - closed wallet فقط
بنعتذر على نقص المنتج من الطلب الخاص بحضرتك ويستأذنك ممكن توضح لى الرقم اللى حضرتك طلبت بيه
لو لم يتم دفع ثمنه: ينعتذر لحضرتك جداً ده بيكون نتيجة خطا تحميل من المخزن وقت تحضير الأورير وتقدر تطلبه مرة تانية وقت ما يكون متوفر على التطبيق . (Escalation Needed: No)
same day: بنختارها yes or no علي حسب العميل اي علي السيستم
amount settled from invoice: بنختارها No دا بنختاره علي حسب المنتجات مخصومه من الفاتوره وممسوسه (مخصومه) ولا لا
شباب المنظر داف حالا جمله عميل كاش المفروض ان العميل مدفعش تمن المنتجات ف بنوضح للعميل ان واضح من خلالنا ان حضرتك مدفعتش تمن المنتجات، حابين ناكد علي حضرتك بمراجعة الاوردر لو فيه اي مشكله فى إي منتج من حيث الكمية او الكواليتى بيتم خصم تمنه من إجمالى الفاتوره
related to order > yes > call type> complaint > complaint type > financial"
KB,1437,13427accfa175263b2ade64834098690,0,Gomla,Complain,Financial Issue,Yes,ok,Cancelled Order – Money Not Return to Halan Credit,شكوى عميل من عدم رد مبلغ أوردر ملغي للحد الائتماني,yes,"Vertical: Gomla | Type: Complain | Issue: Financial Issue | Escalation: Yes

Question EN: Cancelled Order – Money Not Return to Halan Credit
Question AR: شكوى عميل من عدم رد مبلغ أوردر ملغي للحد الائتماني

Script:
شكوى عميل من عدم رد مبلغ أوردر ملغي للحد الائتماني:
Halan Gomla → Complaints related to Product
انا بعتذر جدا لحضرتك استأذنك ممكن توضح لى الرقم اللى حضرتك طلبت بيه.
هيتم التأكد من تفاصيل أوردر العميل.
تم تقديم شكوى لحضرتك وهيتم حل المشكلة في 48 ساعة عمل.
- Escalation: Yes"
KB,1438,5e6526b601865a999d7ed66d1ded7c89,0,Gomla,Complain,Financial Issue,Yes,ok,Return Order – Money Not Return to Halan Credit,شكوى عميل من عدم رد مبلغ أوردر مرتجع للحد الائتماني,yes,"Vertical: Gomla | Type: Complain | Issue: Financial Issue | Escalation: Yes

Question EN: Return Order – Money Not Return to Halan Credit
Question AR: شكوى عميل من عدم رد مبلغ أوردر مرتجع للحد الائتماني

Script:
شكوى عميل من عدم رد مبلغ أوردر مرتجع للحد الائتماني:
Halan Gomla → Complaints related to Product
انا بعتذر جدا لحضرتك استأذنك ممكن توضح لى الرقم اللى حضرتك طلبت بيه.
هيتم التأكد من تفاصيل أوردر العميل.
تم تقديم شكوى لحضرتك وهيتم حل المشكلة في 48 ساعة عمل.
- Escalation: Yes"
KB,1454,20df37a5958b5c41b3a3372dc5e0f45e,0,Gomla,Inquiry,Non-Technical Issue,No,ok,Inquiry about halan gomla gift,عميل يستفسر عن الهديه,yes,"Vertical: Gomla | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: Inquiry about halan gomla gift
Question AR: عميل يستفسر عن الهديه

Script:
• عميل يستفسر عن الهديه
inquiry about halan gomla gift
دا منتج هدىه لحضرتك تقدر تستفید یی.
عديد لمتصبـ"
KB,1471,ca7ffa3b099d5d018daec995a457dfda,0,Gomla,Inquiry,Non-Technical Issue,No,ok,Inquiry about installment,عميل يستفسر عن الاقساط,yes,"Vertical: Gomla | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: Inquiry about installment
Question AR: عميل يستفسر عن الاقساط

Script:
• عميل يستفسر عن الاقساط
Inquiry about installment
1. استأذنك ممكن توضح لي الرقم اللي حضرتك طلبت بيه
2. ممكن توضحلي الرقم القومي
يندخل على ال CRM وبنشوف العميل بيستفسر عن اي اوردر تم طلبه من خلال حالا جمله .3
4. وينوضح للعميل مده القسط اللى مختارها"
