corpus_name,external_parent_id,chunk_id,chunk_index,vertical,interaction_type,issue_type,escalation,answer_status,question_en,question_ar,has_embedding,chunk_text
KB,1265,b1b44288dbd65bc7ae318b4524353a44,0,CF,Inquiry,Technical Issue,No,ok,Inquiry about Family program,هل الزوجة ينفع تقدم؟ (Family program),yes,"Vertical: CF | Type: Inquiry | Issue: Technical Issue | Escalation: No

Question EN: Inquiry about Family program
Question AR: هل الزوجة ينفع تقدم؟ (Family program)

Script:
هل الزوجة ينفع تقدم؟
ممكن في حالة واحدة فقط، وهي إن اسم الزوج يكون مذكور في بطاقة الرقم القومي للزوجة.
CF-> Inquiry -> Inquiry about Family program"
KB,1266,cef72c27a1d854ac8f4ea6fcd7f0fb43,0,CF,Inquiry,Technical Issue,No,ok,Inquiry about how to add member to Family program,إزاي أضيف حد من العيلة؟ (Family program),yes,"Vertical: CF | Type: Inquiry | Issue: Technical Issue | Escalation: No

Question EN: Inquiry about how to add member to Family program
Question AR: إزاي أضيف حد من العيلة؟ (Family program)

Script:
إزاي أضيف حد من العيلة؟
هيوصل لحصرتك لينك على الموبايل، تدخل عليه وتكتب بيانات الشخص اللي عايز تضيفه (بحد اقصى شخص واحد فقط
CF-> Inquiry -> Inquiry about how to add member to Family program"
KB,1267,53a010791d3f50609d28984e3592695b,0,CF,Inquiry,Non-Technical Issue,No,ok,Inquiry about Family program,هينزل كام للعميل اللي تمت دعوته؟ (Family program),yes,"Vertical: CF | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: Inquiry about Family program
Question AR: هينزل كام للعميل اللي تمت دعوته؟ (Family program)

Script:
هينزل كام للعميل اللى تمت دعوته؟
هينزل للعميل نسبة لا تقل عن %50 من الحد الائتماني الخاص بحضرتك حسب الاستعلام الائتماني.
CF-> Inquiry -> Inquiry about Family program"
KB,1268,dff0922439d35d1b8c8bda82f5cdd590,0,CF,Inquiry,Technical Issue,No,ok,Inquiry about Family program,لو القريب اتأخر في الدفع، هل ده هيأثر عليّا؟ (Family program),yes,"Vertical: CF | Type: Inquiry | Issue: Technical Issue | Escalation: No

Question EN: Inquiry about Family program
Question AR: لو القريب اتأخر في الدفع، هل ده هيأثر عليّا؟ (Family program)

Script:
لو القريب اتأخر فى الدفع، هل ده هيأثر عليًا؟
لا، العميل الأساسي مش بيتأثر، كل عميل هيكون مسؤول عن الحد الائتماني الخاص به.
CF -> Inquiry -> Inquiry about Family program"
KB,1269,ea203d8974c15b29ab92887b64cf35b4,0,CF,Inquiry,Technical Issue,No,ok,Inquiry about Family program applying steps,إيه الخطوة اللي بعد تأكيد الطلب؟ (Family program),yes,"Vertical: CF | Type: Inquiry | Issue: Technical Issue | Escalation: No

Question EN: Inquiry about Family program applying steps
Question AR: إيه الخطوة اللي بعد تأكيد الطلب؟ (Family program)

Script:
إيه الخطوة اللى بعد تأكيد الطلب؟
الشخص اللي أضفته بيوصله رسالة التأكيد ويقدر يروح لأقرب نقطة تفعيل (Mall - Circle K) ويُمضي على الطلب.
CF -> Inquiry -> Inquiry about Family program applying steps"
KB,1270,a70444bf34555ff28859a7f71770c10d,0,CF,Inquiry,Non-Technical Issue,No,ok,Inquiry about Family program,هل كل الناس تقدر تقدم؟ (Family program),yes,"Vertical: CF | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: Inquiry about Family program
Question AR: هل كل الناس تقدر تقدم؟ (Family program)

Script:
هل كل الناس تقدر تقدم؟
الخدمة متاحة فقط لعملاء credit scoring فقط.
CF -> Inquiry -> Inquiry about Family program"
KB,1271,87100b61efaf58a7bbbcecb3bca17bcb,0,CF,Inquiry,Technical Issue,No,ok,Inquiry about Family program,هل الشخص اللي أضفته هيبقى مرتبط بيا؟ (Family Program),yes,"Vertical: CF | Type: Inquiry | Issue: Technical Issue | Escalation: No

Question EN: Inquiry about Family program
Question AR: هل الشخص اللي أضفته هيبقى مرتبط بيا؟ (Family Program)

Script:
هل الشخص اللى أضفته هيبقى مرتبط بيا؟
لا، بمجرد ما يوقع العقد بيكون عميل مستقل تمامًا ومالوش علاقة بحضرتك في السداد.
CF -> Inquiry -> Inquiry about Family program"
KB,1272,33727522391858539315dc47a6be0f71,0,CF,Inquiry,Non-Technical Issue,No,ok,Wrong invitation link - Family program,بيدخله علي التطبيق Family program  عميل يشكوا ان اللينك الخاص ب,yes,"Vertical: CF | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: Wrong invitation link - Family program
Question AR: بيدخله علي التطبيق Family program  عميل يشكوا ان اللينك الخاص ب

Script:
عميل يشكوا ان اللينك الخاص ب Family program بيدخله علي التطبيق:
في حالة ان اللینك مش بیدخل العمیل انه یضیف بیانات (العميل المدعو) هنعتذر للعمیل و هنوضحله انه سیتم حل المشكله ف اسرع وقت و نعمل الشکوي
CF -> complaint-> non tech -> Wrong invitation link - Family program"
KB,1273,1ada8e199667566193e5360dbbe39f65,0,CF,Complain,Non-Technical Issue,Yes,ok,Complaint about courier / staff behavior,شکوى عميل من طريقه المندوب,yes,"Vertical: CF | Type: Complain | Issue: Non-Technical Issue | Escalation: Yes

Question EN: Complaint about courier / staff behavior
Question AR: شکوى عميل من طريقه المندوب

Script:
القسم الأول: شكوى عميل من طريقه المندوب (courier):
في البداية بعتذر لحضرتك عن اللي تم.
استأذنك توضحلي (الرقم القومي – الرقم اللي مقدم بيه – الاسم رباعي).
ممكن توضحلي اسم المندوب و رقمه اللي تم التواصل مع حضرتك بيه.
بنحاول نهندل العميل مثال لو العميل اشتكى من تاخير المندوب: بعتذر جدا لحضرتك بس دا اكيد مش مقصود تاخير وصول المندوب لامضاء العقد و إن شاء الله مش هتكرر مع حضرتك تاني.
- لو العميل اتهندل بنعملها No - لو لا بتبقى Yes.
- CRM: Complaint → Against staff → courier → Bad Attitude or Unwilling to help → Escalated No / Yes

القسم الثاني: شكوى عميل من طريقه المندوب (Circle K & Malls):
في البداية بعتذر لحضرتك عن اللي تم.
استأذنك توضحلي (الرقم القومي – الرقم اللي مقدم بيه – الاسم رباعي).
بنسأل العميل اسم الفرع ---- راح امتا الفرع ---- اسم الموظف.
بنحاول نهندل العميل.
- لو العميل اتهندل بنعملها No - لو لا بتبقى Yes.
- CRM: Complaint → Against staff → Circle K & Malls → Bad Attitude or Unwilling to help → Escalated No / Yes"
KB,1299,25020ea912b65d609947f6501dc9ac67,0,CF,Request,Non-Technical Issue,No,ok,Customer wants a copy of the contract,العميل يريد نسخه من العقد,yes,"Vertical: CF | Type: Request | Issue: Non-Technical Issue | Escalation: No

Question EN: Customer wants a copy of the contract
Question AR: العميل يريد نسخه من العقد

Script:
العميل يريد نسخه من العقد:

ملحوظة عامة: العميل ينفع يمضي عقدين بنفس الرقم القومي؟ لا يوجد امكانيه يافندم.

السيناريو الأول (العميل مضي العقد خلاص):
بعد ما يتم امضاء العقد للأسف لا يوجد امكانيه.
- Escalation: No
- CRM: Request → Copy of Contract → Escalation Needed No

السيناريو الثاني (العميل لسه هيمضي العقد):
ممكن نبعت لتيم التوصيل يوصل للعميل عقدين، او العميل يقدر يصور العقد ع الموبيل بعد ما يمضيه.
- Escalation: Yes
- CRM: Request → Copy of Contract → Escalation Needed Yes"
KB,1317,9da8db88eefe57b79c73eafef9ab94db,0,CF,Inquiry,Technical Issue,No,ok,Clearance,عميل بيسأل استلم المخالصة منين,yes,"Vertical: CF | Type: Inquiry | Issue: Technical Issue | Escalation: No

Question EN: Clearance
Question AR: عميل بيسأل استلم المخالصة منين

Script:
عميل بيسأل استلم المخالصة منين ؟؟
Instant Approval
فرع مشروعي أو تساهيل
لازم نفرق بين booth مول العرب وساعات عمل إدارة حالا في مول العرب:
Booth مول العرب:يجب على الموظف الالتزام بإجراءات ""نقاط التفعيل""، لأنها مجرد نقطة تفعيل ""لاستلام كارت حالا - توقيع عقد CF وغيرها"" من الإجراءات المشابهة.
.
إدارة حالا في مول العرب : مخصصة فقط لاستلام المخالصات، وساعات العمل من 11:00صباحًا حتى 3:00 عصرًا، وأيام الجمعة والسبت إجازة.
استأذنك ممكن تشرفنا في الفرع اللي حضرتك قدمت فيه الاوراق للحصول علي المخالصة."
KB,1328,324be42de3da576d89d04fbb5b2851fb,0,CF,Request,Non-Technical Issue,No,ok,Customer Activation process (Halan),تاجر يريد الانضمام لدينا (Halan),yes,"Vertical: CF | Type: Request | Issue: Non-Technical Issue | Escalation: No

Question EN: Customer Activation process (Halan)
Question AR: تاجر يريد الانضمام لدينا (Halan)

Script:
* تاجر يريد الانضمام لدينا:
CF -> Request -> Customer Activation process
Escalation: No
استاذن حضرتك ممكن تبعت الأوراق على الايميل CFpartnerships@halan.com والاوراق هى :
- مستخرج حديث من السجل التجاري
- البطاقة الضريبية الإلكترونية
- البطاقة الشخصية للمالك أو لمن له حق التوقيع في السجل التجاري
- صورة التوكيل الرسمي (في حالة ان التاجر موكل شخص آخر).
- رقم موبايل التاجر
- صور للمعرض الخاص بالتاجر وعنوانه بالتفصيل
وسيتم التواصل مع حضرتك في خلال 48 ساعة عمل من ارسال الورق."
KB,1329,c5ec9bc628d65d729ab5fde9643e0534,0,CF,Complain,Technical Issue,Yes,ok,Customer can't apply through direct sales (قدم مجدداً),في حالة العميل غير قادر علي التقديم من التطبيق او من خلال نقاط التفعيل و يظهر (قدم مجدداً),yes,"Vertical: CF | Type: Complain | Issue: Technical Issue | Escalation: Yes

Question EN: Customer can't apply through direct sales (قدم مجدداً)
Question AR: في حالة العميل غير قادر علي التقديم من التطبيق او من خلال نقاط التفعيل و يظهر (قدم مجدداً)

Script:
في حالة العميل غير قادر علي التقديم من التطبيق او من خلال نقاط التفعيل و يظهر (قدم مجدداً):
نتأكد من الـ credit scoring ان العميل ظاهر (قدم مجدداً).
هنعتذر للعميل و هنوضحله اننا هنقدم طلب و خلال 48 ساعة عمل هنتواصل معاه.
و ناخد بيانات العميل كامله تكون ف التيكت.
- Escalation: Yes
- CRM: CF → Complaint → Tech → customer can't apply through direct sales (قدم مجدداً)"
KB,1350,ee536a984ac9502f8fb00b30144f77d0,0,CF,Inquiry,Technical Issue,No,ok,Inquiry about Installments details (Halan),عميل يستفسر عن ميعاد دفع االأقساط (Halan),yes,"Vertical: CF | Type: Inquiry | Issue: Technical Issue | Escalation: No

Question EN: Inquiry about Installments details (Halan)
Question AR: عميل يستفسر عن ميعاد دفع االأقساط (Halan)

Script:
* عميل يستفسر عن ميعاد دفع الأقساط؟
أي عملية شراء من يوم ١ فى الشهر الى يوم ١٥ من نفس الشهر، يكون تاريخ القسط يوم ١ من الشهر التالي: ٥ على سبيل المثال: تاريخ الشراء ٣/١، بالتالي يكون تاريخ القسط ٤/١
علماً بأن أي عملية شراء من يوم ١٦ في الشهر الى يوم ٣١ من نفس الشهر، يكون تاريخ القسط يوم ١ من الشهر بعد التالي ٥ على سبيل المثال: تاريخ الشراء ٣/١٦، بالتالي يكون تاريخ القسط ٥/١
ملحوظة:
۔ في حالة إن العميل قال إن الفرع طلب منه يدفع أقساط مقدم "" حضرتك يا فندم بترجع للفرع بيوضحلك التفاصيل الخاصة بالأقساط ""
القسط بيظهر على ماكينة فورى اول يوم في الشهر. مثال: العميل هيدفع القسط 10/1, لو العميل ذهب لماكينة فورى يوم 9/30 القسط هيكون مش ظاهر على ماكينة فورى فبالتالي لا يستطيع دفع القسط لو عميل مكود مشروعي وتساهيل وظاهر ميعاد دفع القسط شهر معين هنرجع شهر قبله ونقوله دا ان دا معاد دفع القسط .. مثال: لو ظاهر اول قسط شهر 9 هنقوله المستحق شهر 8
الآن يمكن للعميل دفع القسط التالي مقدمًا من التطبيق فقط و شهر 1 مقدم فقط = على سبيل المثال، في شهر يوليو ويمكننا دفع قسط شهر أغسطس.
الأقساط >
مستحقة السداد بترتيب الأشهر
1. قسط أغسطس 2024 يدفع في أقرب وقت
1029.0 جنيه"
KB,1368,be77899bb65b5b3299d2b3da5f1d9d01,0,CF,Complain,Non-Technical Issue,No,ok,Card Early Settlement (Halan),(Halan) عميل يستفسر عن السداد المبكر لمعامله بكارت حالا (اول قسط اصبح مستحق),yes,"Vertical: CF | Type: Complain | Issue: Non-Technical Issue | Escalation: No

Question EN: Card Early Settlement (Halan)
Question AR: (Halan) عميل يستفسر عن السداد المبكر لمعامله بكارت حالا (اول قسط اصبح مستحق)

Script:
عميل يستفسر عن السداد المبكر لمعامله بكارت حالا (اول قسط أصبح مستحق) :
نعتذر للعمیل و بنوضحله ان السداد المبكر لمعاملات الکارت لازم تتم قبل ميعاد استحقاق اول قسط والمتاح للعميل حاليا السداد المبكر العادي (بنشرح للعميل السداد المبكر الطبيعي بتاعنا).
CF -> Inq -> inquiry about card early settlement في حالة العميل وضح انه حاول يعمل سداد مبكر قبل ميعاد الاستحقاق و واجهته اي مشكلة هتأکد من ال 4حاجات دي
عملت ايداع بقيمة المعاملة علي الكارت قبل ميعاد استحقاق القسط .1 نتأكد انه مدفعش اول قسط من CRM .2
وقت محاولة عمل السداد المبكر .. هل ايقونة ""قسط بكارت حالا"" كانت مغلقة ام لا؟ .3
نتأكد ان العميل مش عامل اي تغير لمدة القسط من CRM ""الاقساط بتكون Rescheduled' .4
لو كل الشروط متوفرة -> هيتم تحويله علي (كيو حالا كارت )
لو في اي شرط مش متوفر -> مش هيتم تحويل العميل و (بنشرح للعميل السداد
۔
المبكر الطبيعي بتاعنا).
CF -> Complaint -> tech -> Can't Make Card Early Settlement
Escalation: No"
