corpus_name,external_parent_id,chunk_id,chunk_index,vertical,interaction_type,issue_type,escalation,answer_status,question_en,question_ar,has_embedding,chunk_text
KB,1333,6ee130985cd35645bf0f8e24332fcca9,0,Tasaheel,Complain,Non-Technical Issue,Yes,ok,Not Receiving Feedback from Tasaheel Branch (Tasaheel),في حالة توجه العميل للفرع و استكمل الاجراءات و لم يحصل علي رد بعدها (Tasaheel),yes,"Vertical: Tasaheel | Type: Complain | Issue: Non-Technical Issue | Escalation: Yes

Question EN: Not Receiving Feedback from Tasaheel Branch (Tasaheel)
Question AR: في حالة توجه العميل للفرع و استكمل الاجراءات و لم يحصل علي رد بعدها (Tasaheel)

Script:
في حالة توجه العميل للفرع واستكمل الاجراءات ولم يحصل علي رد بعدها:
بنعتذر للعميل و بنقدمله طلب لاستعجال الرد علي الطلب
CRM: Complaint->Non-Technical->Not Receiving Feedback from Tasaheel Branch Escalated : Yes"
KB,1361,41689bcc93d9507ba9b53a8ea3b89a10,0,Tasaheel,Inquiry,Non-Technical Issue,Yes,ok,Inquiry about how to apply through Halan App (Tasaheel),عميل يستفسر عن كيفية التقديم عن طريق التطبيق؟ (Tasaheel),yes,"Vertical: Tasaheel | Type: Inquiry | Issue: Non-Technical Issue | Escalation: Yes

Question EN: Inquiry about how to apply through Halan App (Tasaheel)
Question AR: عميل يستفسر عن كيفية التقديم عن طريق التطبيق؟ (Tasaheel)

Script:
عميل يستفسر عن كيفية التقديم عن طريق التطبيق؟
اختار قدم علي تمویل , واكتب المبلغ التمويلي.
يتم التحقق من بطاقة الرقم القومي , وكتابة البيانات الشخصية.
اختيار نوع النشاط (خدمي , حرفي , تجاري)
مراجعة بيانات التمويل , ثم يتم تأكيد الطلب. ·
يتم التواصل من فريق المتابعة , لتأكيد البيانات وارسال الطلب للفرع لاستكمال الإجراءات خلال 24 ساعة عمل. ٥
CRM: Inquiry-> -- >Inquiry about how to apply through Halan App // Escalated No
9 47 0 244 8 19 41
طلب تمويل
٠ -
تسوق منتجات العودة للمدارس بسعر الجملة
2
برجاء التأكد من ان البيانات التالية مطابقة لبيانات بطاقة الرقم القومي التي تم إدخالها في الخطوة السابقة
أمل من ٣ ١لاف
القسم بالاليل شوا أرمز وسن الدولي
● اقل من ٦ اشهر
الاسم بالكامل
أكثر من ٥٠ ألف
اشتري دهب بالتقسيط 21 0 2300 جنيه
الرقم القومي
الرقم القومي
من ١١ إلى ٣٠ ألف
٥ ٦ أشهر في سك
من ٣ إلى ١١٠ ألف
رقم الهاتف
من ٢١ إلى ٥٠ ألف
إزاي الطلب تحويل لمشروعك؟
مينا السعر قطاع خاص
جهة العمل
قدم الآن على تحويل
الوطني من شكال ملكك الكار تقدر على تمويل المشروعك بأسهل الإجراءات
مشوى ملاك
وفر فواتير
العذاب ملك
مالك ندويش
السابق
التالى
التالي
الندى
التالي
٥
التالي
n
e المسافات
بيانات النشاط ما نوع النشاط الخاص بك
يافي بعلى الأسئلة البسيطة الخاصة بمشروعات لتأكيد قيمة القرض
ما هو الهدف من التمويل بافي بعض الاسئلة البسيطة الخاصة بمشروعك تأكيد قيمة القرض
مشاريع إنتاجية أمرفي
٧٠
عنا يندول كمن مواات القطاع الصناعي مثل:حباله السيلان او تصبر الكت ويا إلي ١٠ ك
٥ -ابحث عن مالطاجه
مبلغ التحويل
أسوان - الدهو - أدرجبي
من ١١ إلى ٣٠ ألف جنيه
اسوان
٧
<
الأساندية
٧
M
ما ينطبق الكن فقالت القطاع الخدمي حتي: النشاطات الترفيهية أو ميالة الملابس وما إلى ذلك
الأسماعيلية
٧
ها يندون شحن مجالات القطاع الراعي مثل : القابل حوالي أو أراضي باعية وما إلى ذلك
تأكيد الطلب
ھسابق
السابق
الثاني
التالي
السابق
التالي
ـحالا
د
ـه
مدة النشاط
< تأكيد البيانات الشخصية
< تأكيد البيانات الشخصية
أخبرنا بالمبلغ الذي تريده يمكنك الحصول على تمويل عن ذاك بيد، من ٣٠٠ جنيه
ما هي مدة إنشاء النشاط؟ بافي بعض الأسئلة البسيطة الخاصة بمشروعك تأكيد قيمة القرص"
KB,1361,91c47569b38e548296ffc213b311e5ca,1,Tasaheel,Inquiry,Non-Technical Issue,Yes,ok,Inquiry about how to apply through Halan App (Tasaheel),عميل يستفسر عن كيفية التقديم عن طريق التطبيق؟ (Tasaheel),yes,"Vertical: Tasaheel | Type: Inquiry | Issue: Non-Technical Issue | Escalation: Yes

Question EN: Inquiry about how to apply through Halan App (Tasaheel)
Question AR: عميل يستفسر عن كيفية التقديم عن طريق التطبيق؟ (Tasaheel)

Script:
كيد البيانات الشخصية
< تأكيد البيانات الشخصية
أخبرنا بالمبلغ الذي تريده يمكنك الحصول على تمويل عن ذاك بيد، من ٣٠٠ جنيه
ما هي مدة إنشاء النشاط؟ بافي بعض الأسئلة البسيطة الخاصة بمشروعك تأكيد قيمة القرص
تأكيد بيانات الرقم القومي برجاء التأكد من أن البيانات التالية مطابقة لبيانات بطاقة الرقم القومي التي تم إدخالها في الخطوة السابقة
عسر الهزء الالفى البقية
تسوق معالا جملة
سوف
( هدف التمويل
< عنوان النشاط
< مراجعة عنوان النشاط
<مراجعة بيانات التمويل
مراجعة عنوان النشاط
مراجعة بيانات التمويل
قم بمراجعة المعلومات الخاصة بعنوان النشاط و إضغط التالي الإنعام طلب القرض
برجاء مراجعة البيانات المغطاء والتأكد من مالها
بيانات التمويل
٥ توسيع النشاط
عنوان البشدة
مشاريع تجارية
يندين كمن موالين القطاع التجاري مثل: عدي أدوات شبابية أو سيوم حابات وما إلى ذلك
الرقم القومي
مشاريع خدمية
رقم العويات 01553990564
فورة الوطنية
مشارج لاميه
السابع
الثاني
تأكيد بيانات الرقم القومي
رقم الهاتف 01153990546
الي أي محافظة ينتمي مشروعك بافي بعض الأسئلة البسيطة الخاصة بمشروعك لتأكيد قيمة الشرك
السابق
السابق"
KB,1370,26dcd23ff4ed5a3d82c65f9bfd8ddcd7,0,Tasaheel,Inquiry,Technical Issue,No,ok,Inquiry about CF Limit (Tasaheel),في حالة عميل يريد شراء منتجات منزلية او سلع استهلاكية او الكترونيات (Tasaheel),yes,"Vertical: Tasaheel | Type: Inquiry | Issue: Technical Issue | Escalation: No

Question EN: Inquiry about CF Limit (Tasaheel)
Question AR: في حالة عميل يريد شراء منتجات منزلية او سلع استهلاكية او الكترونيات (Tasaheel)

Script:
فى حالة عميل يريد شراء منتجات منزلية او سلع استهلاكية او الكترونيات :
Tasaheel -> Inquiry -> inquiry about CF Limit
بنوضح للعمیل ان في شراکة بین شرکة حالا و تساهیل و انه ممکن یقدم من خلال تطبیق حالا و لتفاصیل اکتر یکلم رقم 16303"
KB,1389,b091609485eb5318bf5fe3c999120f46,0,Tasaheel,Inquiry,Non-Technical Issue,No,ok,Inquiry about Mudarba loan (Tasaheel),(Tasaheel) عميل يستفسر عن تمويل المضاربة,yes,"Vertical: Tasaheel | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: Inquiry about Mudarba loan (Tasaheel)
Question AR: (Tasaheel) عميل يستفسر عن تمويل المضاربة

Script:
عميل يستفسر عن تمويل المضاربة :
تساهيل بتقدملك تمويل المضاربة المتوافق مع الشريعة الإسلامية , بیکونت شراکة بین تساهیل و حضرتك احنا بنساهم برأس المال وانت بتساهم بالمشروع وبخبرتك فى ادارة المشروع .. لازم يكون فى مشروع قائم او تجارة او حرفة , مبلغ التمويل بيتحدد من الفرع.
الأوراق المبدئيه : صورة البطاقة الشخصية (سارية ) إيصال مرافق غاز، مياه او كهرباء , لمحل المشروع وايضا لسكن طالب التمويل.+ سجل تجارى وبطاقة ضريبية , الضمانات بتتحدد بناءا على شريحه مبلغ التمويل
طريقة التقديم : تقدر تقدم عن طريق موقع تساهيل او اقرب فرع تساهیل بحضرتك (لو العميل سأل ممكن اقدم من التطبيق هنقوله ممكن عادي)
لو العميل بيسأل عن نسبة الفايدة : مفيش اي فوايد لكن بيكون في هامش ربح متفق عليه مع الفرع.
Tasaheel -> Inquiry -> Inquiry about Mudarba loan"
KB,1394,9aa275c2f165525a9081dfafcb8859b5,0,Tasaheel,Inquiry,Technical Issue,No,ok,Inquiry about his loan installment and when to pay (Tasaheel),استعلام عن قيمة القسط او مواعيد القسط (تساهيل),yes,"Vertical: Tasaheel | Type: Inquiry | Issue: Technical Issue | Escalation: No

Question EN: Inquiry about his loan installment and when to pay (Tasaheel)
Question AR: استعلام عن قيمة القسط او مواعيد القسط (تساهيل)

Script:
استعلام عن قيمة القسط او مواعيد القسط:
هل رقم التواصل هو نفس الرقم الي حضرتك مقدم بيه:
لو نعم بنطلب الرقم القومي ونوضحله قيمة القسط فقط من خلال CRM واي تفاصيل تانية بتكون مع الفرع لو مش نفس الرقم نطلب منه يكلمنا علي نفس الرقم لوضيح التفاصيل
Escalated No
CRM: Inquiry-> -- >Inquiry about his loan installment and when to pay"
KB,1398,acb97db90c315c68ae0bfe3e35a54d23,0,Tasaheel,Inquiry,Technical Issue,No,ok,Toktok & Motorcycle Loan Details and SMS (Tasaheel),(Tasaheel) تمويل توكتوك –تروسيكل- موتوسيكل,yes,"Vertical: Tasaheel | Type: Inquiry | Issue: Technical Issue | Escalation: No

Question EN: Toktok & Motorcycle Loan Details and SMS (Tasaheel)
Question AR: (Tasaheel) تمويل توكتوك –تروسيكل- موتوسيكل

Script:
تمويل ""توكتوك -تروسيكل- موتوسيكل"" (استفسار عن الرسالة الخاصة بتمويل""توكتوك -تروسيكل- موتوسيكل"")
Tasaheel -> Inquiry -> Toktok & Motorcycle Loan Details
فى حالة استلام العمیل لرسالة التمویل .. هنوضح للعمیل انه فی حالة امتلاكه ( التوكتوك - التروسيكل - الموتوسيكل ) يقدر يحصل على التمويل التالى :
إذا كنت تمتلك المعدة تقدر تحصل على تمويل قد يصل إلى 40 الف ( لعميل التوكتوك ) إذا كنت تمتلك المعدة تقدر تحصل على تمويل قد يصل إلى 20 الف ( لعميل التروسيكل ) إذا كنت تمتلك المعدة تقدر تحصل على تمويل قد يصل إلى 10 الف ( لعميل الموتوسيكل )
عشان العميل يقدر يحصل علي التمويل .. يتم توجيه العميل لاقرب فرع تساهيل.
ملحوظة : التمويل متاح فقط للعملاء اللى وصلها الرسالة"
KB,1407,f29be76a8b41510cbc210768ad9e0f90,0,Tasaheel,Inquiry,Technical Issue,No,ok,CF turned to Cash SMS (Tasaheel),عميل يستفسر عن استقبال رسالة بتحويل الحد الائتماني الي مبلغ نقدي,yes,"Vertical: Tasaheel | Type: Inquiry | Issue: Technical Issue | Escalation: No

Question EN: CF turned to Cash SMS (Tasaheel)
Question AR: عميل يستفسر عن استقبال رسالة بتحويل الحد الائتماني الي مبلغ نقدي

Script:
عميل يستفسر عن استقبال رسالة بتحويل الحد الائتمانى إلى مبلغ نقدى:
Tasaheel -> Inquiry -> CF turned to Cash SMS
سیتم الیوم ارسال رسائل للعملاء الغیر مستخدمین للحد الائتمانی وتنص على التالى :
""عميلنا العزيز يمكنك الان تحویل حدك الائتمانی الی مبلغ نقدى لتمویل مشتریاتك .. اذهب الی اقرب فرع تساهیل ""
و لو محتاج اي معلومات تانیه یشرفنا ف الفرع .. نوضح للعمیل اقرب فرع و مواعیده"
KB,1411,fec8844427bd524caecd9e9db0e48f2c,0,Tasaheel,Complain,Non-Technical Issue,No,ok,Delay in receiving Employee resignation Documents (Tasaheel),شكوي تأخير استلام أوراق او مستحقات موظف سابق (Tasaheel),yes,"Vertical: Tasaheel | Type: Complain | Issue: Non-Technical Issue | Escalation: No

Question EN: Delay in receiving Employee resignation Documents (Tasaheel)
Question AR: شكوي تأخير استلام أوراق او مستحقات موظف سابق (Tasaheel)

Script:
شكوي تأخير استلام أوراق او مستحقات موظف سابق (مستحقات مالية او ورقية مثل مسوغات التعيين):
دلوقتي حضرتك تقدر تتواصل مع خدمة عملاء الموارد البشرية عن طريق الارقام التالية : علما بأن مواعيد العمل الخاصة بهم من الساعة 10 ص حتي 7 م جمعة وسبت اجازة.
Contact Information:
Landlines: (02) 48812619 - (02) 23661712
Escalated No
CRM: Complaint->Non-Technical->Delay in receiving Employee resignation Documents"
KB,1429,9b242c325c5657a7b92cd194bdcbe1c3,0,Tasaheel,Request,Technical Issue,No,ok,Confirmation on customer request (Tasaheel),يستفسر عن حالة الطلب الخاص بيه أو انه لم يتم التواصل معه (تساهيل),yes,"Vertical: Tasaheel | Type: Request | Issue: Technical Issue | Escalation: No

Question EN: Confirmation on customer request (Tasaheel)
Question AR: يستفسر عن حالة الطلب الخاص بيه أو انه لم يتم التواصل معه (تساهيل)
Notes: : في حالة توجه العميل للفرع و استكمل الاجراءات و لم يحصل علي رد بعدها 
بنعتذر للعميل و بنقدمله طلب لاستعجال الرد علي الطلب
CRM: Complaint->Non-Technical->Not Receiving Feedback from Tasaheel Branch Escalated : Yes
Body: : في حالة توجه العميل للفرع و استكمل الاجراءات و لم يحصل علي رد بعدها 
بنعتذر للعميل و بنقدمله طلب لاستعجال الرد علي الطلب
CRM: Complaint->Non-Technical->Not Receiving Feedback from Tasaheel Branch Escalated : Yes

Script:
يستفسر عن حالة الطلب الخاص بيه أو انه لم يتم التواصل معه ؟
Jasaheel ->Request ->Confirmation on customer request (Tasaheel)
Escalation : No
تم التأكيد الطلب (Dispatched)
العميل يشكوا انه لم يتم التواصل بعد تأكيد الطلب
يتم مراجعه البیانات مع العمیل و تحویل حاله الطلب الي تاکید لازم نعمل
تعدیل للبیانات اختيار للفرع اللي هنحول عليه الطلب بعد عرض الفرع المتوفرة في منطقة العميل.
-لو عايز يلغي الطلب بتلغي من الادمن تول
نعتذر للعميل ونوجهه للفرع اللي اتحول عليه لاستكمال الاجراءات (نبلغ العميل بمواعيد عمل الفرع) .
لو محتاج يلغي الطلب هنوضحله ميتوجهش للفرع لتقديم الاوراق
Complaint->Non-Technical->Not Receiving Feedback from Tasabeel Branch
Escalated No
MF
محتاج أكد مع حضرتك بعض البيانات للتأكيد على الطلب، في حالة وجود أي بيانات خاطئة، يجب مراجعاتها مع العميل وتحديث البيانات قبل متابعة الطلب:
1- الاسم رباعي.
رقم التواصل هو الرقم اللي بکلم حضرتك علیه؟ -2
3- ما هو عمرك الحالي؟ لو أقل من 21 سنه , سيتم رفض الطلب
4- هل يوجد مشروع , نشاط , تجارة او حرفة ؟ لولاً , سيتم رفض الطلب
5- ما هو الموقع الجغرافي للنشاط ؟ بناء عليه هيتم تحديد الفرع المناسب.
6- توجيه العميل للفرع اللي تم اختياره لاستكمال الإجراءات
Tasabeel -> Request ->> Confirmation on customer request (Tasabeel) Escalated No
محتاج أكد مع حضرتك بعض البيانات للتأكيد على الطلب، فى حالة وجود أي بيانات خاطئة، يجب مراجعاتها مع العميل وتحديث البيانات قبل متابعة الطلب:
SME
1- ""الاسم الرباعي؟""
""رقم التواصل هو الرقم اللي بكلم حضرتك علیە؟"" -2
هل لديك شركة قائمه؟ -3
4- هل لديك ميزانية بحجم أعمال الشركة للعامين السابقین؟
شروط أخرى حسب تقدير الفرع : كشف حساب بنكي \ الموقف التأميني \ الموقف الضريبي \سجل تجاري \بطاقة ضريبية
Tasabeel -> Request -> Confirmation on customer request (Tasaheel SME) Escalated NO
في حالة توجه العميل للفرع واستكمل الإجراءات ولم يحصل على رد بعدها :
بنعتذر للعميل وبنقدمله طلب لاستعجال الرد على الطلب
CRM: Complaint->Non-Technical->Not Receiving Feedback from Tasabeel Branch Escalated : Yes
يتم مراجعه حالة الطلب على الأدمن تول:
لم يتم الرد \ قيد الانتظار (Pending \ Unreachable)"
KB,1504,9e13797ea1a85bb582a8daf2ca11616b,0,Tasaheel,Complain,Technical Issue,No,ok,Complaint from rejected request from Branch (Tasaheel),(Tasaheel) عميل يشكو من رفض عن الطلب الخاص بيه,yes,"Vertical: Tasaheel | Type: Complain | Issue: Technical Issue | Escalation: No

Question EN: Complaint from rejected request from Branch (Tasaheel)
Question AR: (Tasaheel) عميل يشكو من رفض عن الطلب الخاص بيه

Script:
عميل يشكو من رفض عن الطلب الخاص بيه؟
يتم الاعتذار للعميل وتوضيح ان القرار الخاص بالرفض يعتمد بشكل أساسي علي السياسة الائتمانية المتبعة , لذلك تم رفض الطلب وابلاغ العميل بامکانیة الطلب مره اخرى بعد مرور 6 أشهر.
CRM: Complaint->Non Technical->Complaint from rejected request from Branch // Escalated No
لو العميل مصر يعرف اية سبب الرفض ينفدمله طلب والرد خلال 48 ساعة عمل .. لمعرفة سبب الرفض فقط
CRM: Complaint->Non Technical->Complaint from rejected request from Branch // Escalated Yes"
KB,1505,26179f9853d85f98ba239577fb0127d9,0,Tasaheel,Inquiry,Non-Technical Issue,No,ok,Inquiry about reason for blocking Halan Credit (Tasaheel),استفسار عن سبب حظر الحد الائتماني (Tasaheel),yes,"Vertical: Tasaheel | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: Inquiry about reason for blocking Halan Credit (Tasaheel)
Question AR: استفسار عن سبب حظر الحد الائتماني (Tasaheel)

Script:
استفسار عن سبب حظر حالا كريديت:
- ممكن توضحلي الرقم القومي.
- بعتذر لحضرتك بيتم حظر حالا كريديت من جانب الادارة الائتمانية حضرتك تقدر تتابع مع الفرع لمعرفة كافة التفاصيل.
- Escalation: No
- CRM: Inquiry → CF Limit Block Reason → Escalated No"
KB,1506,a20786af529653e1977db7d0f238f12c,0,Tasaheel,Request,Non-Technical Issue,No,ok,Cancelling CF Limit Request (Tasaheel),عميل يريد الغاء حالا كريديت الخاص به (Tasaheel),yes,"Vertical: Tasaheel | Type: Request | Issue: Non-Technical Issue | Escalation: No

Question EN: Cancelling CF Limit Request (Tasaheel)
Question AR: عميل يريد الغاء حالا كريديت الخاص به (Tasaheel)

Script:
عميل يريد الغاء حالا كريديت الخاص به:
ممکن توضحلي سبب الالغاء؟ 0 لو في امکانیة لمساعدته لعدم الالغاء بنساعده و نحل المشكلة
Escalated No
٥ في حالة اصرار العميل: يتم التأكد من العمیل من عدم استخدام المبلغ او وجوده بالكامل من خلال الادمن تول وتسجيل طلب للعميل لإلغاء و يتم ابلاغه ان الطلب هيتنفذ في خلال 48 ساعة عمل.
Escalated Yes
CRM: Request-> -- >Cancelling CF Limit Request"
KB,1507,161430487b115c75aa6edd04eb662859,0,Tasaheel,Complain,Non-Technical Issue,No,ok,Complaint of blocked CF Limit (Tasaheel ),شكوي عميل من حظر حالا كريديت (Tasaheel),yes,"Vertical: Tasaheel | Type: Complain | Issue: Non-Technical Issue | Escalation: No

Question EN: Complaint of blocked CF Limit (Tasaheel )
Question AR: شكوي عميل من حظر حالا كريديت (Tasaheel)

Script:
شكوي عميل من حظر حالا كريديت :
٥ استأذن حضرتك توضحلي الرقم القومي والاسم رباعي لتأكيد البيانات ° الفرع التابع ليه.
بعتذر لحضرتك غير واضح من خلالنا السبب بتقدر تشرفنا في الفرع لمعرفة سبب الحظر.
Escalated No
CRM: Complaint->Non Technical->Complaint of blocked CF Limit (Tasaheel )"
