corpus_name,external_parent_id,chunk_id,chunk_index,vertical,interaction_type,issue_type,escalation,answer_status,question_en,question_ar,has_embedding,chunk_text
KB,1791,43986c8314a9565f8d1bac7aba62ae93,0,Halan,Inquiry,Non-Technical Issue,No,ok,Inquiry about previous transaction,عميل يستفسر عن عملية سابقة,yes,"Vertical: Halan | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: Inquiry about previous transaction
Question AR: عميل يستفسر عن عملية سابقة

Script:
هيتم مراجعة الاسم ثلاثي والرقم القومي ويكون متواصل من نفس الرقم اما الاتي فيجب علي العميل الاجابة علي 2 من اصل 4 اسئلة ( اخر اربع ارقام من الكارت / العنوان في البطاقه الشخصية / اخر عملية ناجحة علي الكارت / رصيد الكارت الحالي )
هنوضح للعميل كل العمليات اللي بيسأل عليها.
- Escalation: No
- CRM: Halan Card → Inquiry → Inquiry about previous transaction"
KB,1792,95eed5e7aecf5ce6a8134577eb99690e,0,Halan,Inquiry,Non-Technical Issue,No,ok,Inquiry about available balance,عميل يستفسر عن الرصيد المتاح على الكارت,yes,"Vertical: Halan | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: Inquiry about available balance
Question AR: عميل يستفسر عن الرصيد المتاح على الكارت

Script:
[IMAGE: App screen showing Halan Card layout with 'رصيد الكارت 0 جنيه' with plus/minus icons for Top-up/Withdrawal and transaction list.]

هيتم مراجعة الاسم ثلاثي والرقم القومي ويكون متواصل من نفس الرقم اما الاتي فيجب علي العميل الاجابة علي 2 من اصل 4 اسئلة ( اخر اربع ارقام من الكارت / العنوان في البطاقه الشخصية / اخر عملية ناجحة علي الكارت / رصيد الكارت الحالي )

هنوضح للعميل الرصيد المتاح.
وحضرتك تقدر تعرف الرصيد المتاح عن طريق الدخول على حساباتي ثم كارت حالا بعدها حضرتك هتكتب باسورد الأبلكيشن المكون من 6 ارقام، وهيظهر لحضرتك رصيدك المتاح على الكارت.
- Escalation: No
- CRM: Halan Card → Inquiry → Inquiry about available balance"
KB,1797,0b0c97e6292e5784a8388e3f77b6b546,0,Halan,Inquiry,Non-Technical Issue,No,ok,Inquiry about rejection reason,عميل بيستفسر عن سبب الرفض بالنسبة للكارت,yes,"Vertical: Halan | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: Inquiry about rejection reason
Question AR: عميل بيستفسر عن سبب الرفض بالنسبة للكارت

Script:
في حالة ان العميل بيستفسر عن سبب رفض المندوب لعمل الكارت بعد الاستعلام: انا بعتذر جدا لحضرتك، ولكن الرفض بييجي من جانب البنك.

ملحوظة : يمكن لا رفض رفض الحصول على الكارت داخل التطبيق حيث ان الرفض المكتوب داخل الفرع يظهر على البورتال على التطبيق وليس على التطبيق. وفي حالة ظهور رفض الطلب فسيكون هذا الرفض للكريديت وليس الكارت. وفي حالة رفض الكريديت سيتم تحويله لإنبوند حالا.
- Escalation: No
- CRM: Halan Card → Inquiry → Inquiry about rejection reason"
KB,1798,18ce36f9e0ec558bbf0812f73f2db9df,0,Halan,Inquiry,Non-Technical Issue,No,ok,Inquiry about OTP availability,عميل بيستفسر عن OTP وقت عملية السحب,yes,"Vertical: Halan | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: Inquiry about OTP availability
Question AR: عميل بيستفسر عن OTP وقت عملية السحب

Script:
لا يوجد OTP وقت عملية السحب من خلال ATM
- Escalation: No
- CRM: Halan Card → Inquiry → Inquiry about OTP availability"
KB,1799,4d90256e30bf502189ecc2d8d5c41967,0,Halan,Inquiry,Non-Technical Issue,No,ok,Inquiry about Account statement,عميل بيستفسر عن كشف حساب,yes,"Vertical: Halan | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: Inquiry about Account statement
Question AR: عميل بيستفسر عن كشف حساب

Script:
بعتذر لحضرتك للأسف لا يوجد كشف حساب، ولكن حضرتك تقدر تدخل على أبلكيشن حالا تعرف العمليات كلها.
- Escalation: No
- CRM: Halan Card → Inquiry → Inquiry about Account statement"
KB,1800,b763c1cb3e2a59729d94adc245f6e591,0,Halan,Inquiry,Non-Technical Issue,No,ok,Inquiry about Halan Card Re-sign SMS,عميل يستفسر عن رسالة تحديث بيانات KYC,yes,"Vertical: Halan | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: Inquiry about Halan Card Re-sign SMS
Question AR: عميل يستفسر عن رسالة تحديث بيانات KYC

Script:
هستاذن حضرتك نتوجه أقرب نقطة تفعيل - Circle K - مولات الإمضاء KYC جديدة لتحديث البيانات مع وجود مستند تحقيق الشخصية ويكون ساري.
وسيتم توضيح أقرب Circle K او مول لحضرتك دلوقتي ومواعيده.

ملحوظة: العميل مش هياخد كارت جديد... هيبقى نفس الكارت اللي معاه لكن هيعمل KYC جديدة.
- Escalation: No
- CRM: Halan Card → Inquiry → Inquiry about Halan Card Re-sign SMS"
KB,1805,3d8ad5f0f89b5d07821f04e23fbc134f,0,Halan,Complain,Non-Technical Issue,No,ok,Complaint about not activating Halan Card after receiving,عميل يشتكي من عدم تفعيل الكارت بعد استلامه,yes,"Vertical: Halan | Type: Complain | Issue: Non-Technical Issue | Escalation: No

Question EN: Complaint about not activating Halan Card after receiving
Question AR: عميل يشتكي من عدم تفعيل الكارت بعد استلامه

Script:
حضرتك بتستلم كارت حالا و بتدخل على تطبيق حالا تختار كارت حالا وبنقوم بإنشاء كلمة سر 6 أرقام مختلفين وغير متشابهين او متتاليين خاصين بالكارت على التطبيق وبعدها بنقوم بإنشاء كلمة سر 4 أرقام خاصين بالكارت على ATM او POS ويكونوا ايضا مختلفين وغير متشابهين او متتاليين.
- لابد من التأكد بعمل كارت حالا بنفس رقم موبايل حالا كريديت الخاص بحضرتك.
- لابد من الدخول على التطبيق بنفس رقم موبايل حالا كريديت والكارت.

لكن في حالة العميل بيواجه مشكلة في تفعيل الكارت او مش بيفتح معاه على التطبيق:
هيتم مراجعة الاسم ثلاثي والرقم القومي ويكون متواصل من نفس الرقم اما الاتي فيجب علي العميل الاجابة علي 2 من اصل 4 اسئلة ( اخر اربع ارقام من الكارت / العنوان في البطاقه الشخصية / اخر عملية ناجحة علي الكارت / رصيد الكارت الحالي )

ثانيا هنشوف حالة الكارت على البورتال ونحدد خطوة الحل:
- في حالة ظهور (كارت) غير مفعل والعميل يتبع مشروعي او تساهيل: انا بعتذر لحضرتك وهستأذن حضرتك نتوجه للفرع علشان يقدر يفعل الكارت لحضرتك. (Escalation: No)
- في حالة ظهور (كارت) غير مفعل والعميل Credit Scoring: انا بعتذر لحضرتك وانا من خلالي هقدم شكوى و هيتم تفعيل الكارت خلال 24 ساعة عمل. (Escalation: Yes) مع كتابة تفاصيل الشكوي والاسم بالكامل والرقم القومي في التيكت.
- في حالة ظهور Unknown Card: انا بعتذر لحضرتك وانا من خلالي حليت المشكلة لحضرتك. (هنضغط على ""تحديث"" حالة الكارت). (Escalation: No) وفي حالة ان المشكلة مازالت موجودة بعد تحديث الحالة سنقوم بتقديم شكوى وسيتم حلها في أقرب وقت. (Escalation: Yes) مع كتابة تفاصيل الشكوي والاسم بالكامل والرقم القومي في التيكت.
- في حالة ظهور تأكيد رقم العميل - برجاء طباعة الملف ورفعه: انا بعتذر لحضرتك وهستأذنك نتوجه لفرع اصدار الكارت علشان يفعل الكارت لحضرتك. (Escalation: No)
- اما ان كان كارت العميل للراتب المبكر (Halan Advance) ويشتكي من عدم تفعيل الكارت سيتم تحويله لخدمة عملاء حالا للمساعدة."
KB,1805,5263366dde7653e295a6fd9015cc5a0f,1,Halan,Complain,Non-Technical Issue,No,ok,Complaint about not activating Halan Card after receiving,عميل يشتكي من عدم تفعيل الكارت بعد استلامه,yes,"Vertical: Halan | Type: Complain | Issue: Non-Technical Issue | Escalation: No

Question EN: Complaint about not activating Halan Card after receiving
Question AR: عميل يشتكي من عدم تفعيل الكارت بعد استلامه

Script:
تك وهستأذنك نتوجه لفرع اصدار الكارت علشان يفعل الكارت لحضرتك. (Escalation: No)
- اما ان كان كارت العميل للراتب المبكر (Halan Advance) ويشتكي من عدم تفعيل الكارت سيتم تحويله لخدمة عملاء حالا للمساعدة.

ملحوظة هامة :-
- لو الكارت موجود على البورتال بس لسة متفعلش قدامي هتكون (Not Activating)
- لو الكارت مش موجود على البورتال قدامي هتكون (Not Activating)
- لو الكارت مفعل قدامي على البورتال هتكون (Icon)
- Escalation: No
- CRM: Halan Card → Complain → Complaint about not activating Halan Card after receiving"
KB,1806,5d14428f5c86546eb38b4ea88c4463dd,0,Halan,Complain,Non-Technical Issue,No,ok,Complaint about customer forget Halan Card - ATM Password,عميل يشتكي من نسيان كلمة سر ال ATM او POS او يريد تغييرها,yes,"Vertical: Halan | Type: Complain | Issue: Non-Technical Issue | Escalation: No

Question EN: Complaint about customer forget Halan Card - ATM Password
Question AR: عميل يشتكي من نسيان كلمة سر ال ATM او POS او يريد تغييرها

Script:
[IMAGE: App screenshots titled Set Pin on App Experience for creating a new PIN showing layout fields for 4 digits security code with final screen showing green checkmark confirmation.]

في حالة ان العميل نسي او اراد تغيير او كتب باسورد ال ATM او POS خطأ عدة مرات:
- حضرتك بتفتح تطبيق حالا وتدخل على كارت حالا
- بتضغط على ايقونة الاعدادات وبتكون موجودة فوق على اليسار.
- بتضغط على اختيار تغيير الرقم السري .""PIN Code""
حضرتك ب تنشئ رمز الأمان وبيكون مكون من 4 ارقام وبتعيد ادخاله مرة اخرى، ويكون مختلف عن الباسوورد السابق.
بعدها هنعمل تسجيل خروج ودخول مرة اخرى.
(Escalation: No)

في حالة ان العميل دخل على الاعدادات وأنشأ الباسورد الجديد وقام بتسجيل خروج ودخول ومازالت المشكلة موجودة:
هيتم مراجعة الاسم ثلاثي والرقم القومي ويكون متواصل من نفس الرقم اما الاتي فيجب علي العميل الاجابة علي 2 من اصل 4 اسئلة ( اخر اربع ارقام من الكارت / العنوان في البطاقه الشخصية / اخر عملية ناجحة علي الكارت / رصيد الكارت الحالي )
- فتح شيت Negative balance - Google Sheets وإذا كان موجود، سنوضح له القيمة الواجب ايداعها حتى يتم حل المشكلة
- رؤية اذا كان الرصيد ظاهر ام غير ظاهر

في حالة الرصيد غير ظاهر والعميل عمل تسجيل خروج ودخول وغير متواجد في شيت Negative balance والمشكلة مازالت متواجدة:
أنا بعتذر لحضرتك وانا من خلالي هقدم شكوى وسيتم حل المشكلة خلال 48 ساعة عمل. (Escalation: Yes) مع كتابة تفاصيل الشكوي والاسم بالكامل والرقم القومي في التيكت.
- Escalation: No
- CRM: Halan Card → Complain → Complaint about customer forget Halan Card - ATM Password"
KB,1807,850f441f55ab5dfdb4e6246acdeb587a,0,Halan,Complain,Non-Technical Issue,No,ok,Complaint about customer forget Halan Card - App Password,عميل نسي الباسورد الخاصة بالكارت على تطبيق حالا,yes,"Vertical: Halan | Type: Complain | Issue: Non-Technical Issue | Escalation: No

Question EN: Complaint about customer forget Halan Card - App Password
Question AR: عميل نسي الباسورد الخاصة بالكارت على تطبيق حالا

Script:
[IMAGE: App interface titled Forget pin showing the OTP FLOW where customer types 5 digits confirmation text message to set custom app security passcode.]

تقدر حضرتك تفتح التطبيق وتضغط على Forgot my password
بيتبعت لحضرتك OTP في SMS وبعد ما تدخل ال OTP بتقدر تعيد تعيين كلمة السر و بتختار 6 ارقام.
شروط الباسورد میکنش ارقام متسلسله متكنش مختار نفس الأرقام دي من قبل.
بعدها نعمل تسجيل خروج ودخول مرة أخرى على التطبيق.

لابد من التأكد من عدم وجود العميل في Negative balance - Google Sheets وإذا كان موجود، سنوضح له القيمة الواجب ايداعها حتى يتم حل المشكلة.
- Escalation: No
- CRM: Halan Card → Complain → Complaint about customer forget Halan Card - App Password"
KB,1808,cc699434635850e49cd2704153e907e1,0,Halan,Complain,Non-Technical Issue,No,ok,Complaint about Lost Halan card,عميل يشتكي من ضياع الكارت تلف الكارت,yes,"Vertical: Halan | Type: Complain | Issue: Non-Technical Issue | Escalation: No

Question EN: Complaint about Lost Halan card
Question AR: عميل يشتكي من ضياع الكارت تلف الكارت

Script:
في حالة ضياع أو تلف الكارت:
- اولا هيتم مراجعة الاسم ثلاثي والرقم القومي ويكون متواصل من نفس الرقم اما الاتي فيجب علي العميل الاجابة علي 2 من اصل 4 اسئلة ( اخر اربع ارقام من الكارت / العنوان في البطاقه الشخصية / اخر عملية ناجحة علي الكارت / رصيد الكارت الحالي )
- ثانيا سنقوم بإرجاع الكريديت مرة اخرى على التطبيق بالضغط على ""إعادة الليميت""
- ثالثاً سنقوم بوقف الكارت بعد موافقة العميل من خانة ""غلق"".

السيناريو الأول: في حالة العميل متكود موافقة فورية أو راتب مبكر من خلال CRM:
بيتم توجيه العميل لاحد فروع Circle K فقط المتواجد فيها مندوب حالا وإذا لم يتوفر سيكون أقرب مول ثم باقي الموافقة الفورية في الضرورة القصوى) وبتكون التكلفة 100 جنيه. وفي حالة وجود مبلغ على الكارت القديم، بعد تقديم طلب كارت جديد وتفعيله يتم تحويل المبالغ من الكارت القديم للجديد.

السيناريو الثاني: في حالة العميل متكود تساهيل او مشروعي من خلال CRM:
بيتم توجيه العميل لاحد فروع تساهيل او مشروعي وبتكون التكلفة 100 جنيه. وفي حالة وجود مبلغ على الكارت القديم، بعد تقديم طلب كارت جديد وتفعيله يتم تحويل المبالغ من الكارت القديم للجديد.
- Escalation: No
- CRM: Halan Card → Complain → Complaint about Lost Halan card"
